VentaID,Fecha,Hora,Producto,Categoria,ClienteNombre,ClienteCiudad,MedioPago,Unidades,PrecioUnit,DescuentoPct
7373,2025-08-15,19:20,Cookie,Comida,Sergio,Madrid,Tarjeta,1,1.89,0
7374,2025-08-15,16:53,Chocolate,Bebida,Marta,Madrid,Tarjeta,1,2.94,0
7375,2025-08-15,15:14,Cookie,Comida,Marta,Madrid,Tarjeta,1,1.76,0
7376,2025-08-15,16:45,Té,Bebida,Diego,Barcelona,Tarjeta,1,2.5,0
7377,2025-08-16,15:22,Bocadillo,Comida,Elena,Madrid,Apple Pay,1,4.59,0
7378,2025-08-16,07:40,Americano,Bebida,Lucía,Madrid,Tarjeta,1,2.04,10
7379,2025-08-16,10:53,Croissant,Comida,Carla,Madrid,Tarjeta,1,2.31,0
7380,2025-08-17,11:39,Brownie,Comida,Ana,Madrid,Tarjeta,1,2.74,0
7381,2025-08-17,08:32,Croissant,Comida,Pablo,Madrid,Tarjeta,1,2.31,0
7382,2025-08-17,13:02,Americano,Bebida,Elena,Madrid,Google Pay,1,2.1,0
7383,2025-08-17,15:07,Americano,Bebida,Bruno,Sevilla,Bizum,1,2.1,0
7384,2025-08-17,14:39,Croissant,Comida,Elena,Madrid,Apple Pay,1,2.16,0
7385,2025-08-17,10:17,Bocadillo,Comida,Hugo,Zaragoza,Bizum,1,4.59,5
7386,2025-08-17,16:23,Tostada,Comida,Sofía,Madrid,Apple Pay,1,2.1,0
7387,2025-08-17,11:53,Té,Bebida,Ana,Madrid,Bizum,1,2.5,0
7388,2025-08-17,19:25,Brownie,Comida,Mario,Madrid,Apple Pay,2,2.94,0
7389,2025-08-18,19:42,Chocolate,Bebida,Hugo,Zaragoza,Tarjeta,1,3.0,0
7390,2025-08-18,12:37,Bocadillo,Comida,Bruno,Sevilla,Efectivo,1,4.41,5
7391,2025-08-18,09:25,Bocadillo,Comida,Iván,Valencia,Apple Pay,2,4.5,0
7392,2025-08-18,15:34,Latte,Bebida,Hugo,Zaragoza,Bizum,1,3.5,5
7393,2025-08-18,19:47,Brownie,Comida,Sofía,Madrid,Tarjeta,1,2.74,0
7394,2025-08-18,12:50,Brownie,Comida,Lucía,Madrid,Bizum,1,2.8,0
7395,2025-08-19,18:46,Croissant,Comida,Nuria,Bilbao,Efectivo,1,2.24,0
7396,2025-08-19,14:14,Cappuccino,Bebida,Mario,Madrid,Tarjeta,1,3.36,0
7397,2025-08-19,16:43,Tostada,Comida,Ana,Madrid,Tarjeta,1,2.04,0
7398,2025-08-19,07:32,Croissant,Comida,Pablo,Madrid,Efectivo,1,2.24,0
7399,2025-08-19,12:18,Cookie,Comida,Elena,Madrid,Tarjeta,1,1.84,0
7400,2025-08-19,20:22,Americano,Bebida,Hugo,Zaragoza,Google Pay,1,2.1,0
7401,2025-08-19,13:00,Bocadillo,Comida,Sergio,Madrid,Tarjeta,2,4.5,0
7402,2025-08-19,12:34,Té,Bebida,Marta,Madrid,Tarjeta,2,2.5,0
7403,2025-08-20,11:33,Cookie,Comida,Nuria,Bilbao,Tarjeta,1,1.8,15
7404,2025-08-20,12:01,Té,Bebida,Lucía,Madrid,Tarjeta,1,2.55,0
7405,2025-08-20,18:14,Cappuccino,Bebida,Ana,Madrid,Tarjeta,3,3.2,0
7406,2025-08-20,12:26,Cappuccino,Bebida,Elena,Madrid,Tarjeta,1,3.26,0
7407,2025-08-20,07:31,Té,Bebida,Iván,Valencia,Efectivo,1,2.5,0
7408,2025-08-20,19:45,Americano,Bebida,Nuria,Bilbao,Tarjeta,1,2.1,15
7409,2025-08-20,15:53,Americano,Bebida,Mario,Madrid,Bizum,1,1.96,0
7410,2025-08-20,16:34,Brownie,Comida,Carla,Madrid,Tarjeta,1,2.8,0
7411,2025-08-20,09:55,Americano,Bebida,Diego,Barcelona,Tarjeta,1,2.04,5
7412,2025-08-20,09:18,Brownie,Comida,Sergio,Madrid,Tarjeta,1,2.8,0
7413,2025-08-21,17:01,Chocolate,Bebida,Carla,Madrid,Tarjeta,1,2.94,0
7414,2025-08-21,10:08,Americano,Bebida,Bruno,Sevilla,Efectivo,1,2.04,5
7415,2025-08-21,18:47,Bocadillo,Comida,Lucía,Madrid,Tarjeta,1,4.5,0
7416,2025-08-21,11:53,Latte,Bebida,Laura,Madrid,Google Pay,1,3.5,0
7417,2025-08-21,18:39,Cappuccino,Bebida,Elena,Madrid,Tarjeta,2,3.36,0
7418,2025-08-22,15:20,Latte,Bebida,Sergio,Madrid,Tarjeta,1,3.57,0
7419,2025-08-22,15:01,Brownie,Comida,Hugo,Zaragoza,Bizum,1,2.74,0
7420,2025-08-22,18:19,Brownie,Comida,Diego,Barcelona,Google Pay,1,2.8,0
7421,2025-08-22,18:55,Croissant,Comida,Sofía,Madrid,Tarjeta,1,2.24,0
7422,2025-08-22,10:36,Latte,Bebida,Nuria,Bilbao,Tarjeta,2,3.68,5
7423,2025-08-23,19:23,Croissant,Comida,Iván,Valencia,Efectivo,1,2.24,0
7424,2025-08-23,17:54,Croissant,Comida,Hugo,Zaragoza,Tarjeta,2,2.2,0
7425,2025-08-23,15:46,Latte,Bebida,Bruno,Sevilla,Tarjeta,2,3.5,0
7426,2025-08-23,16:54,Bocadillo,Comida,Iván,Valencia,Apple Pay,1,4.59,0
7427,2025-08-23,19:55,Cappuccino,Bebida,Lucía,Madrid,Efectivo,1,3.26,0
7428,2025-08-23,13:49,Cappuccino,Bebida,Sergio,Madrid,Tarjeta,1,3.26,0
7429,2025-08-23,12:44,Americano,Bebida,Carla,Madrid,Google Pay,2,2.04,0
7430,2025-08-23,08:32,Latte,Bebida,Carla,Madrid,Tarjeta,1,3.5,0
7431,2025-08-24,15:42,Croissant,Comida,Lucía,Madrid,Google Pay,1,2.24,0
7432,2025-08-24,13:33,Latte,Bebida,Bruno,Sevilla,Bizum,1,3.68,0
7433,2025-08-24,19:43,Americano,Bebida,Hugo,Zaragoza,Efectivo,3,1.96,0
7434,2025-08-24,13:11,Croissant,Comida,Carla,Madrid,Tarjeta,1,2.2,0
7435,2025-08-24,08:27,Bocadillo,Comida,Laura,Madrid,Efectivo,1,4.5,0
7436,2025-08-24,17:11,Tostada,Comida,Lucía,Madrid,Tarjeta,2,2.0,5
7437,2025-08-24,13:58,Croissant,Comida,Ana,Madrid,Tarjeta,2,2.24,10
7438,2025-08-25,19:18,Chocolate,Bebida,Pablo,Madrid,Tarjeta,1,3.0,0
7439,2025-08-25,12:53,Té,Bebida,Elena,Madrid,Tarjeta,1,2.45,0
7440,2025-08-25,09:32,Bocadillo,Comida,Carla,Madrid,Google Pay,1,4.41,0
7441,2025-08-25,18:05,Bocadillo,Comida,Hugo,Zaragoza,Tarjeta,2,4.5,0
7442,2025-08-26,15:35,Brownie,Comida,Sergio,Madrid,Efectivo,1,2.74,0
7443,2025-08-26,12:27,Croissant,Comida,Mario,Madrid,Google Pay,1,2.16,0
7444,2025-08-26,20:12,Chocolate,Bebida,Pablo,Madrid,Tarjeta,1,3.15,0
7445,2025-08-26,15:29,Bocadillo,Comida,Laura,Madrid,Apple Pay,2,4.5,0
7446,2025-08-26,19:53,Brownie,Comida,Carla,Madrid,Tarjeta,1,2.94,0
7447,2025-08-26,07:40,Cookie,Comida,Ana,Madrid,Bizum,1,1.84,15
7448,2025-08-26,08:39,Cappuccino,Bebida,Diego,Barcelona,Google Pay,1,3.26,0
7449,2025-08-26,09:22,Latte,Bebida,Diego,Barcelona,Tarjeta,1,3.5,0
7450,2025-08-26,20:08,Té,Bebida,Nuria,Bilbao,Tarjeta,1,2.5,5
7451,2025-08-26,14:25,Latte,Bebida,Carla,Madrid,Efectivo,1,3.5,0
7452,2025-08-26,15:32,Croissant,Comida,Diego,Barcelona,Efectivo,1,2.2,0
7453,2025-08-26,13:35,Cookie,Comida,Carla,Madrid,Apple Pay,1,1.8,0
7454,2025-08-26,13:44,Tostada,Comida,Mario,Madrid,Tarjeta,2,2.1,0
7455,2025-08-27,16:06,Té,Bebida,Nuria,Bilbao,Efectivo,1,2.5,0
7456,2025-08-27,19:40,Cappuccino,Bebida,Hugo,Zaragoza,Tarjeta,1,3.26,0
7457,2025-08-27,13:08,Cookie,Comida,Mario,Madrid,Tarjeta,1,1.76,0
7458,2025-08-27,12:09,Americano,Bebida,Iván,Valencia,Tarjeta,2,2.04,0
7459,2025-08-27,16:28,Croissant,Comida,Laura,Madrid,Tarjeta,1,2.31,0
7460,2025-08-28,18:09,Cookie,Comida,Mario,Madrid,Tarjeta,1,1.84,0
7461,2025-08-28,16:20,Croissant,Comida,Carla,Madrid,Bizum,1,2.2,0
7462,2025-08-28,14:30,Croissant,Comida,Laura,Madrid,Tarjeta,2,2.31,0
7463,2025-08-28,12:59,Tostada,Comida,Bruno,Sevilla,Tarjeta,1,1.96,0
7464,2025-08-28,14:20,Tostada,Comida,Ana,Madrid,Tarjeta,1,2.0,0
7465,2025-08-29,16:21,Latte,Bebida,Sofía,Madrid,Tarjeta,1,3.43,0
7466,2025-08-29,07:34,Latte,Bebida,Sergio,Madrid,Efectivo,2,3.57,0
7467,2025-08-29,07:41,Bocadillo,Comida,Nuria,Bilbao,Efectivo,2,4.73,0
7468,2025-08-29,12:50,Latte,Bebida,Hugo,Zaragoza,Google Pay,1,3.68,5
7469,2025-08-29,18:23,Chocolate,Bebida,Lucía,Madrid,Apple Pay,1,3.15,0
7470,2025-08-30,13:51,Cappuccino,Bebida,Sergio,Madrid,Tarjeta,2,3.26,5
7471,2025-08-30,11:53,Cookie,Comida,Diego,Barcelona,Efectivo,1,1.8,5
7472,2025-08-30,13:54,Croissant,Comida,Mario,Madrid,Tarjeta,1,2.31,0
7473,2025-08-30,15:05,Brownie,Comida,Carla,Madrid,Apple Pay,1,2.86,0
7474,2025-08-30,18:44,Cappuccino,Bebida,Sergio,Madrid,Efectivo,1,3.26,0
7475,2025-08-30,17:01,Brownie,Comida,Nuria,Bilbao,Apple Pay,1,2.94,5
7476,2025-08-30,20:27,Latte,Bebida,Sofía,Madrid,Tarjeta,1,3.5,0
7477,2025-08-30,16:11,Latte,Bebida,Mario,Madrid,Tarjeta,1,3.5,0
7478,2025-08-30,11:43,Cappuccino,Bebida,Pablo,Madrid,Tarjeta,1,3.2,0
7479,2025-08-31,07:30,Latte,Bebida,Pablo,Madrid,Tarjeta,1,3.57,0
7480,2025-08-31,19:07,Bocadillo,Comida,Sofía,Madrid,Tarjeta,1,4.5,0
7481,2025-08-31,10:21,Bocadillo,Comida,Sofía,Madrid,Tarjeta,1,4.41,0
7482,2025-08-31,16:01,Latte,Bebida,Diego,Barcelona,Apple Pay,1,3.5,0
7483,2025-08-31,09:55,Brownie,Comida,Mario,Madrid,Tarjeta,1,2.8,0
7484,2025-08-31,18:42,Latte,Bebida,Lucía,Madrid,Google Pay,1,3.5,15
7485,2025-08-31,08:22,Americano,Bebida,Laura,Madrid,Bizum,1,2.04,0
7486,2025-09-01,09:25,Latte,Bebida,Laura,Madrid,Bizum,1,3.68,0
7487,2025-09-01,10:09,Americano,Bebida,Lucía,Madrid,Tarjeta,1,2.1,5
7488,2025-09-01,09:49,Cookie,Comida,Laura,Madrid,Tarjeta,2,1.76,0
7489,2025-09-01,18:07,Croissant,Comida,Lucía,Madrid,Google Pay,1,2.31,0
7490,2025-09-01,07:47,Cappuccino,Bebida,Ana,Madrid,Tarjeta,2,3.2,0
7491,2025-09-01,07:34,Té,Bebida,Elena,Madrid,Bizum,1,2.5,0
7492,2025-09-01,14:34,Cappuccino,Bebida,Mario,Madrid,Tarjeta,1,3.2,0
7493,2025-09-01,11:39,Brownie,Comida,Sofía,Madrid,Tarjeta,1,2.74,0
7494,2025-09-02,14:35,Cookie,Comida,Sofía,Madrid,Efectivo,1,1.8,0
7495,2025-09-02,12:00,Americano,Bebida,Marta,Madrid,Google Pay,2,2.04,0
7496,2025-09-02,14:20,Chocolate,Bebida,Mario,Madrid,Tarjeta,1,2.94,5
7497,2025-09-02,10:02,Cookie,Comida,Nuria,Bilbao,Tarjeta,1,1.76,0
7498,2025-09-02,14:14,Chocolate,Bebida,Mario,Madrid,Tarjeta,1,3.0,5
7499,2025-09-03,09:48,Brownie,Comida,Sergio,Madrid,Tarjeta,1,2.94,0
7500,2025-09-03,11:55,Americano,Bebida,Laura,Madrid,Efectivo,1,2.0,0
7501,2025-09-03,13:03,Tostada,Comida,Mario,Madrid,Tarjeta,1,2.0,0
7502,2025-09-03,19:30,Americano,Bebida,Bruno,Sevilla,Bizum,2,2.04,0
7503,2025-09-03,13:44,Croissant,Comida,Ana,Madrid,Tarjeta,1,2.2,0
7504,2025-09-03,15:36,Chocolate,Bebida,Bruno,Sevilla,Tarjeta,1,3.0,5
7505,2025-09-03,15:16,Latte,Bebida,Elena,Madrid,Tarjeta,2,3.5,5
7506,2025-09-03,09:28,Americano,Bebida,Lucía,Madrid,Bizum,1,2.0,0
7507,2025-09-04,08:12,Croissant,Comida,Iván,Valencia,Tarjeta,1,2.16,0
7508,2025-09-04,09:43,Americano,Bebida,Carla,Madrid,Tarjeta,1,2.04,0
7509,2025-09-04,15:52,Cappuccino,Bebida,Diego,Barcelona,Tarjeta,1,3.36,15
7510,2025-09-04,11:40,Bocadillo,Comida,Ana,Madrid,Apple Pay,2,4.5,0
7511,2025-09-04,20:19,Americano,Bebida,Elena,Madrid,Apple Pay,1,1.96,0
7512,2025-09-04,12:41,Latte,Bebida,Mario,Madrid,Tarjeta,2,3.68,0
7513,2025-09-05,07:50,Americano,Bebida,Bruno,Sevilla,Tarjeta,1,2.04,0
7514,2025-09-05,13:00,Té,Bebida,Nuria,Bilbao,Tarjeta,2,2.62,0
7515,2025-09-05,07:35,Cookie,Comida,Carla,Madrid,Bizum,2,1.8,0
7516,2025-09-05,14:07,Tostada,Comida,Hugo,Zaragoza,Bizum,1,2.0,0
7517,2025-09-05,17:49,Cappuccino,Bebida,Ana,Madrid,Tarjeta,1,3.14,0
7518,2025-09-05,14:57,Té,Bebida,Sergio,Madrid,Bizum,1,2.5,0
7519,2025-09-05,12:02,Croissant,Comida,Sergio,Madrid,Tarjeta,1,2.24,0
7520,2025-09-06,17:27,Croissant,Comida,Laura,Madrid,Tarjeta,1,2.2,5
7521,2025-09-06,18:05,Cappuccino,Bebida,Hugo,Zaragoza,Tarjeta,1,3.2,0
7522,2025-09-06,11:27,Té,Bebida,Mario,Madrid,Efectivo,1,2.62,0
7523,2025-09-06,11:13,Cappuccino,Bebida,Sergio,Madrid,Tarjeta,2,3.2,0
7524,2025-09-06,17:59,Chocolate,Bebida,Elena,Madrid,Bizum,1,3.0,0
7525,2025-09-06,09:07,Bocadillo,Comida,Laura,Madrid,Tarjeta,2,4.59,10
7526,2025-09-06,12:40,Bocadillo,Comida,Lucía,Madrid,Apple Pay,2,4.41,0
7527,2025-09-07,09:29,Cappuccino,Bebida,Carla,Madrid,Tarjeta,1,3.36,0
7528,2025-09-07,10:13,Bocadillo,Comida,Pablo,Madrid,Google Pay,1,4.59,0
7529,2025-09-07,14:20,Americano,Bebida,Pablo,Madrid,Apple Pay,1,2.0,0
7530,2025-09-07,08:53,Cappuccino,Bebida,Bruno,Sevilla,Tarjeta,1,3.36,0
7531,2025-09-07,09:30,Cookie,Comida,Elena,Madrid,Google Pay,1,1.8,0
7532,2025-09-07,16:35,Americano,Bebida,Pablo,Madrid,Bizum,1,2.0,0
7533,2025-09-07,15:13,Croissant,Comida,Hugo,Zaragoza,Tarjeta,1,2.2,0
7534,2025-09-08,17:13,Americano,Bebida,Marta,Madrid,Tarjeta,1,2.04,0
7535,2025-09-08,18:55,Tostada,Comida,Iván,Valencia,Tarjeta,1,2.1,0
7536,2025-09-08,08:12,Brownie,Comida,Carla,Madrid,Tarjeta,2,2.86,0
7537,2025-09-08,16:22,Chocolate,Bebida,Hugo,Zaragoza,Tarjeta,1,3.0,0
7538,2025-09-09,08:50,Cappuccino,Bebida,Sergio,Madrid,Tarjeta,1,3.26,0
7539,2025-09-09,16:44,Bocadillo,Comida,Diego,Barcelona,Google Pay,1,4.73,0
7540,2025-09-09,18:33,Cookie,Comida,Pablo,Madrid,Tarjeta,2,1.8,0
7541,2025-09-10,19:24,Bocadillo,Comida,Laura,Madrid,Tarjeta,2,4.59,0
7542,2025-09-10,19:30,Chocolate,Bebida,Diego,Barcelona,Efectivo,1,3.15,0
7543,2025-09-10,07:48,Brownie,Comida,Bruno,Sevilla,Tarjeta,2,2.86,0
7544,2025-09-10,17:24,Croissant,Comida,Hugo,Zaragoza,Bizum,1,2.31,10
7545,2025-09-10,19:06,Americano,Bebida,Sergio,Madrid,Tarjeta,1,2.0,0
7546,2025-09-10,17:41,Chocolate,Bebida,Diego,Barcelona,Tarjeta,1,3.0,5
7547,2025-09-10,17:00,Americano,Bebida,Iván,Valencia,Bizum,1,2.1,5
7548,2025-09-10,18:16,Chocolate,Bebida,Bruno,Sevilla,Efectivo,1,2.94,0
7549,2025-09-10,20:03,Té,Bebida,Iván,Valencia,Tarjeta,1,2.5,0
7550,2025-09-11,17:25,Tostada,Comida,Pablo,Madrid,Tarjeta,1,2.04,0
7551,2025-09-11,16:46,Bocadillo,Comida,Carla,Madrid,Tarjeta,1,4.73,0
7552,2025-09-11,12:48,Croissant,Comida,Diego,Barcelona,Bizum,1,2.16,0
7553,2025-09-11,17:43,Té,Bebida,Lucía,Madrid,Tarjeta,1,2.62,0
7554,2025-09-12,15:06,Tostada,Comida,Diego,Barcelona,Efectivo,1,1.96,0
7555,2025-09-12,15:31,Americano,Bebida,Elena,Madrid,Tarjeta,1,2.0,0
7556,2025-09-12,14:30,Té,Bebida,Elena,Madrid,Efectivo,1,2.55,15
7557,2025-09-12,14:49,Té,Bebida,Diego,Barcelona,Tarjeta,1,2.62,10
7558,2025-09-12,09:03,Brownie,Comida,Nuria,Bilbao,Tarjeta,1,2.8,0
7559,2025-09-12,08:48,Americano,Bebida,Diego,Barcelona,Tarjeta,1,2.0,0
7560,2025-09-12,08:55,Cookie,Comida,Diego,Barcelona,Tarjeta,1,1.8,0
7561,2025-09-12,15:15,Cappuccino,Bebida,Lucía,Madrid,Efectivo,1,3.14,0
7562,2025-09-12,16:23,Tostada,Comida,Mario,Madrid,Tarjeta,2,2.0,0
7563,2025-09-12,07:33,Croissant,Comida,Iván,Valencia,Google Pay,1,2.16,0
7564,2025-09-12,13:41,Latte,Bebida,Ana,Madrid,Efectivo,1,3.5,0
7565,2025-09-12,17:13,Croissant,Comida,Sergio,Madrid,Tarjeta,2,2.31,0
7566,2025-09-12,19:19,Chocolate,Bebida,Marta,Madrid,Apple Pay,1,3.15,5
7567,2025-09-12,14:31,Brownie,Comida,Diego,Barcelona,Efectivo,2,2.8,0
7568,2025-09-13,19:33,Té,Bebida,Mario,Madrid,Apple Pay,1,2.45,0
7569,2025-09-13,17:58,Tostada,Comida,Nuria,Bilbao,Tarjeta,2,2.0,0
7570,2025-09-13,07:37,Chocolate,Bebida,Lucía,Madrid,Tarjeta,1,3.0,0
7571,2025-09-13,09:54,Chocolate,Bebida,Ana,Madrid,Tarjeta,1,3.0,0
7572,2025-09-13,09:36,Tostada,Comida,Bruno,Sevilla,Efectivo,1,2.1,0
7573,2025-09-13,18:32,Croissant,Comida,Sergio,Madrid,Apple Pay,1,2.16,0
7574,2025-09-13,11:45,Brownie,Comida,Diego,Barcelona,Efectivo,1,2.74,0
7575,2025-09-14,08:25,Té,Bebida,Pablo,Madrid,Tarjeta,1,2.5,5
7576,2025-09-14,18:13,Cookie,Comida,Sergio,Madrid,Tarjeta,1,1.8,0
7577,2025-09-14,11:38,Brownie,Comida,Marta,Madrid,Tarjeta,1,2.74,0
7578,2025-09-14,19:30,Latte,Bebida,Hugo,Zaragoza,Efectivo,1,3.5,0
7579,2025-09-14,19:50,Americano,Bebida,Mario,Madrid,Google Pay,1,2.0,0
7580,2025-09-14,18:06,Tostada,Comida,Lucía,Madrid,Google Pay,1,2.04,0
7581,2025-09-14,14:10,Té,Bebida,Laura,Madrid,Bizum,1,2.55,0
7582,2025-09-14,18:43,Té,Bebida,Marta,Madrid,Apple Pay,1,2.62,0
7583,2025-09-14,12:06,Bocadillo,Comida,Ana,Madrid,Tarjeta,1,4.5,0
7584,2025-09-14,13:02,Americano,Bebida,Diego,Barcelona,Tarjeta,1,2.0,0
7585,2025-09-15,07:33,Cookie,Comida,Mario,Madrid,Tarjeta,1,1.89,0
7586,2025-09-15,18:28,Cookie,Comida,Bruno,Sevilla,Tarjeta,1,1.8,0
7587,2025-09-15,16:53,Chocolate,Bebida,Hugo,Zaragoza,Efectivo,1,3.0,10
7588,2025-09-15,08:11,Tostada,Comida,Nuria,Bilbao,Apple Pay,1,1.96,0
7589,2025-09-15,10:29,Brownie,Comida,Laura,Madrid,Bizum,2,2.94,0
7590,2025-09-15,12:37,Té,Bebida,Carla,Madrid,Efectivo,2,2.5,0
7591,2025-09-16,09:49,Tostada,Comida,Bruno,Sevilla,Apple Pay,1,2.04,0
7592,2025-09-16,19:22,Croissant,Comida,Diego,Barcelona,Tarjeta,1,2.16,0
7593,2025-09-16,11:52,Americano,Bebida,Elena,Madrid,Apple Pay,1,2.0,0
7594,2025-09-16,09:32,Bocadillo,Comida,Diego,Barcelona,Efectivo,1,4.73,0
7595,2025-09-16,09:59,Americano,Bebida,Sergio,Madrid,Apple Pay,1,2.0,0
7596,2025-09-17,14:27,Croissant,Comida,Elena,Madrid,Tarjeta,1,2.31,5
7597,2025-09-17,08:13,Latte,Bebida,Iván,Valencia,Apple Pay,1,3.5,0
7598,2025-09-17,12:40,Tostada,Comida,Sergio,Madrid,Tarjeta,3,2.0,0
7599,2025-09-17,17:02,Brownie,Comida,Iván,Valencia,Tarjeta,1,2.94,0
7600,2025-09-17,16:59,Americano,Bebida,Pablo,Madrid,Apple Pay,1,2.0,10
7601,2025-09-18,10:35,Americano,Bebida,Bruno,Sevilla,Google Pay,1,2.0,0
7602,2025-09-18,13:37,Croissant,Comida,Hugo,Zaragoza,Tarjeta,1,2.31,0
7603,2025-09-18,07:58,Té,Bebida,Mario,Madrid,Tarjeta,1,2.45,0
7604,2025-09-19,11:11,Tostada,Comida,Carla,Madrid,Apple Pay,1,1.96,0
7605,2025-09-19,13:25,Tostada,Comida,Mario,Madrid,Apple Pay,1,2.1,0
7606,2025-09-19,11:03,Bocadillo,Comida,Mario,Madrid,Tarjeta,1,4.41,0
7607,2025-09-19,08:27,Tostada,Comida,Hugo,Zaragoza,Tarjeta,1,2.1,0
7608,2025-09-19,12:47,Té,Bebida,Hugo,Zaragoza,Tarjeta,2,2.55,0
7609,2025-09-19,10:11,Brownie,Comida,Sofía,Madrid,Tarjeta,1,2.8,0
7610,2025-09-19,15:38,Chocolate,Bebida,Mario,Madrid,Efectivo,1,3.15,0
7611,2025-09-19,10:33,Latte,Bebida,Marta,Madrid,Tarjeta,1,3.43,0
7612,2025-09-19,14:18,Chocolate,Bebida,Ana,Madrid,Apple Pay,1,3.15,0
7613,2025-09-20,18:52,Té,Bebida,Lucía,Madrid,Tarjeta,2,2.55,0
7614,2025-09-20,16:45,Brownie,Comida,Pablo,Madrid,Efectivo,1,2.8,0
7615,2025-09-20,20:30,Latte,Bebida,Sergio,Madrid,Tarjeta,2,3.57,0
7616,2025-09-20,15:15,Brownie,Comida,Bruno,Sevilla,Tarjeta,1,2.94,0
7617,2025-09-20,18:56,Latte,Bebida,Bruno,Sevilla,Efectivo,1,3.57,0
7618,2025-09-21,11:42,Tostada,Comida,Sofía,Madrid,Tarjeta,1,1.96,10
7619,2025-09-21,08:53,Brownie,Comida,Laura,Madrid,Bizum,3,2.8,0
7620,2025-09-21,15:26,Chocolate,Bebida,Marta,Madrid,Bizum,2,3.15,0
7621,2025-09-21,09:22,Cappuccino,Bebida,Sergio,Madrid,Tarjeta,1,3.2,0
7622,2025-09-21,19:41,Bocadillo,Comida,Sergio,Madrid,Tarjeta,1,4.5,0
7623,2025-09-21,12:05,Americano,Bebida,Diego,Barcelona,Efectivo,3,2.04,0
7624,2025-09-21,07:42,Bocadillo,Comida,Pablo,Madrid,Tarjeta,1,4.5,0
7625,2025-09-21,09:08,Bocadillo,Comida,Hugo,Zaragoza,Bizum,1,4.5,0
7626,2025-09-21,16:02,Latte,Bebida,Nuria,Bilbao,Apple Pay,1,3.57,0
7627,2025-09-21,10:16,Tostada,Comida,Marta,Madrid,Tarjeta,1,1.96,0
7628,2025-09-21,17:27,Cappuccino,Bebida,Ana,Madrid,Google Pay,2,3.36,0
7629,2025-09-22,19:53,Croissant,Comida,Diego,Barcelona,Tarjeta,1,2.31,5
7630,2025-09-22,10:18,Cookie,Comida,Laura,Madrid,Tarjeta,1,1.8,0
7631,2025-09-22,20:12,Bocadillo,Comida,Sergio,Madrid,Tarjeta,1,4.41,0
7632,2025-09-22,17:59,Americano,Bebida,Sergio,Madrid,Efectivo,2,1.96,10
7633,2025-09-22,07:51,Bocadillo,Comida,Ana,Madrid,Tarjeta,1,4.59,0
7634,2025-09-22,17:18,Cookie,Comida,Lucía,Madrid,Bizum,1,1.8,0
7635,2025-09-22,10:53,Croissant,Comida,Laura,Madrid,Efectivo,1,2.2,0
7636,2025-09-22,16:57,Americano,Bebida,Mario,Madrid,Tarjeta,2,2.0,0
7637,2025-09-23,12:22,Latte,Bebida,Hugo,Zaragoza,Bizum,1,3.5,0
7638,2025-09-23,20:27,Tostada,Comida,Diego,Barcelona,Tarjeta,1,2.0,0
7639,2025-09-23,12:36,Latte,Bebida,Elena,Madrid,Tarjeta,1,3.43,0
7640,2025-09-23,12:28,Croissant,Comida,Marta,Madrid,Bizum,1,2.16,0
7641,2025-09-23,11:06,Té,Bebida,Diego,Barcelona,Bizum,1,2.5,0
7642,2025-09-23,10:03,Latte,Bebida,Pablo,Madrid,Tarjeta,2,3.57,0
7643,2025-09-23,10:53,Latte,Bebida,Diego,Barcelona,Tarjeta,1,3.68,0
7644,2025-09-24,18:54,Americano,Bebida,Iván,Valencia,Tarjeta,1,2.04,0
7645,2025-09-24,07:48,Bocadillo,Comida,Carla,Madrid,Google Pay,1,4.73,0
7646,2025-09-24,15:14,Tostada,Comida,Bruno,Sevilla,Apple Pay,1,2.0,5
7647,2025-09-24,20:08,Cookie,Comida,Iván,Valencia,Tarjeta,1,1.84,0
7648,2025-09-24,14:56,Tostada,Comida,Marta,Madrid,Tarjeta,2,2.1,0
7649,2025-09-24,09:40,Cappuccino,Bebida,Sofía,Madrid,Tarjeta,1,3.14,0
7650,2025-09-25,08:34,Chocolate,Bebida,Pablo,Madrid,Tarjeta,1,3.0,15
7651,2025-09-25,12:14,Cappuccino,Bebida,Lucía,Madrid,Tarjeta,1,3.2,0
7652,2025-09-25,09:00,Brownie,Comida,Pablo,Madrid,Efectivo,1,2.86,0
7653,2025-09-25,11:08,Chocolate,Bebida,Hugo,Zaragoza,Efectivo,1,3.0,0
7654,2025-09-25,11:15,Latte,Bebida,Lucía,Madrid,Google Pay,1,3.5,0
7655,2025-09-25,10:32,Chocolate,Bebida,Nuria,Bilbao,Google Pay,1,2.94,15
7656,2025-09-25,09:07,Croissant,Comida,Elena,Madrid,Tarjeta,1,2.2,0
7657,2025-09-25,18:23,Té,Bebida,Marta,Madrid,Apple Pay,1,2.45,0
7658,2025-09-25,18:47,Bocadillo,Comida,Lucía,Madrid,Tarjeta,1,4.59,0
7659,2025-09-25,16:45,Cookie,Comida,Sofía,Madrid,Tarjeta,1,1.76,0
7660,2025-09-25,15:07,Bocadillo,Comida,Hugo,Zaragoza,Efectivo,1,4.59,0
7661,2025-09-25,20:09,Cappuccino,Bebida,Nuria,Bilbao,Google Pay,1,3.36,0
7662,2025-09-26,16:23,Americano,Bebida,Nuria,Bilbao,Bizum,2,1.96,0
