PedidoID,FechaPedido,Canal,Tienda,ClienteEmail,ClienteNombre,CiudadEnvio,MetodoPago,EstadoPedido
1007186,2025-10-24,Online,-,cliente0318@nordco.es,Hugo Ruiz,Málaga,PayPal,Entregado
1007187,2025-10-24,Fisico,Colón,cliente0390@nordco.es,Nuria López,Valencia,Tarjeta,Entregado
1007188,2025-10-24,Online,-,cliente0093@nordco.es,Ana Díaz,Alicante,Google Pay,Entregado
1007189,2025-10-25,Online,-,cliente0218@nordco.es,Nuria Pérez,Málaga,Apple Pay,Entregado
1007190,2025-10-25,Online,-,cliente0434@nordco.es,Ana Navarro,Sevilla,Google Pay,Entregado
1007191,2025-10-25,Fisico,Diagonal,cliente0260@nordco.es,Sara López,Barcelona,Apple Pay,Entregado
1007192,2025-10-25,Online,-,cliente0325@nordco.es,Lucía Pérez,Sevilla,Tarjeta,Entregado
1007193,2025-10-25,Online,-,cliente0165@nordco.es,Ana Hernández,Sevilla,Tarjeta,Entregado
1007194,2025-10-26,Online,-,cliente0240@nordco.es,Bruno Ruiz,Málaga,Tarjeta,Entregado
1007195,2025-10-26,Online,-,cliente0397@nordco.es,Jorge Díaz,Málaga,Tarjeta,Entregado
1007196,2025-10-26,Online,-,cliente0011@nordco.es,Sara Ruiz,Zaragoza,Tarjeta,Entregado
1007197,2025-10-26,Online,-,cliente0298@nordco.es,Ana García,Málaga,PayPal,Entregado
1007198,2025-10-27,Fisico,Colón,cliente0321@nordco.es,Marta García,Valencia,Bizum,Entregado
1007199,2025-10-27,Fisico,Diagonal,cliente0060@nordco.es,Nuria García,Barcelona,Bizum,Entregado
1007200,2025-10-27,Online,-,cliente0162@nordco.es,Ana Díaz,Madrid,Tarjeta,Entregado
1007201,2025-10-27,Fisico,Triana,cliente0054@nordco.es,Marta Ruiz,Sevilla,Tarjeta,Entregado
1007202,2025-10-28,Online,-,cliente0349@nordco.es,Lucía Pérez,Zaragoza,Google Pay,Entregado
1007203,2025-10-28,Online,-,cliente0183@nordco.es,Lucía Hernández,Bilbao,Tarjeta,Devuelto
1007204,2025-10-28,Fisico,Triana,cliente0352@nordco.es,Marta Romero,Sevilla,Tarjeta,Entregado
1007205,2025-10-28,Fisico,Gran Via,cliente0285@nordco.es,Nuria Díaz,Madrid,Bizum,Entregado
1007206,2025-10-28,Online,-,cliente0151@nordco.es,Sofía Hernández,Málaga,PayPal,Entregado
1007207,2025-10-28,Online,-,cliente0383@nordco.es,Jorge Díaz,Zaragoza,Bizum,Entregado
1007208,2025-10-28,Online,-,cliente0368@nordco.es,Nuria Ruiz,Málaga,Tarjeta,Entregado
1007209,2025-10-28,Online,-,cliente0170@nordco.es,Pablo Pérez,Barcelona,Tarjeta,Entregado
1007210,2025-10-28,Fisico,Triana,cliente0110@nordco.es,Jorge Hernández,Sevilla,Tarjeta,Entregado
1007211,2025-10-28,Fisico,Gran Via,cliente0382@nordco.es,Jorge Ruiz,Madrid,PayPal,Cancelado
1007212,2025-10-29,Online,-,cliente0229@nordco.es,Nuria Martín,Valencia,Tarjeta,Entregado
1007213,2025-10-29,Online,-,cliente0398@nordco.es,David Sánchez,Zaragoza,PayPal,Cancelado
1007214,2025-10-29,Online,-,cliente0058@nordco.es,Nuria Díaz,Bilbao,Tarjeta,Entregado
1007215,2025-10-29,Fisico,Diagonal,cliente0147@nordco.es,Claudia Sánchez,Barcelona,Apple Pay,Entregado
1007216,2025-10-30,Online,-,cliente0108@nordco.es,Claudia López,Bilbao,Tarjeta,Entregado
1007217,2025-10-30,Online,-,cliente0229@nordco.es,Nuria Martín,Madrid,Tarjeta,Entregado
1007218,2025-10-30,Online,-,cliente0444@nordco.es,Jorge García,Zaragoza,Bizum,Entregado
1007219,2025-10-30,Online,-,cliente0324@nordco.es,Bruno López,Sevilla,ContraReembolso,Entregado
1007220,2025-10-30,Online,-,cliente0279@nordco.es,Sofía Hernández,Zaragoza,PayPal,Entregado
1007221,2025-10-30,Online,-,cliente0002@nordco.es,Bruno Navarro,Bilbao,Tarjeta,Cancelado
1007222,2025-10-31,Fisico,Sol,cliente0380@nordco.es,Lucía Sánchez,Madrid,Tarjeta,Entregado
1007223,2025-10-31,Online,-,cliente0139@nordco.es,Sara Pérez,Bilbao,Tarjeta,Entregado
1007224,2025-10-31,Online,-,cliente0132@nordco.es,Hugo Martín,Madrid,ContraReembolso,Devuelto
1007225,2025-10-31,Online,-,cliente0295@nordco.es,Ana Romero,Málaga,PayPal,Entregado
1007226,2025-10-31,Online,-,cliente0326@nordco.es,David Martín,Zaragoza,Tarjeta,Entregado
1007227,2025-10-31,Online,-,cliente0091@nordco.es,Sara Martín,Valencia,Tarjeta,Entregado
1007228,2025-10-31,Online,-,cliente0136@nordco.es,Nuria Hernández,Valencia,Tarjeta,Entregado
1007229,2025-10-31,Online,-,cliente0177@nordco.es,Pablo Hernández,Valencia,Google Pay,Entregado
1007230,2025-10-31,Online,-,cliente0242@nordco.es,Jorge Ruiz,Bilbao,Tarjeta,Entregado
1007231,2025-10-31,Online,-,cliente0339@nordco.es,Nuria García,Madrid,Tarjeta,Entregado
1007232,2025-10-31,Online,-,cliente0253@nordco.es,Sara Ruiz,Bilbao,Tarjeta,Entregado
1007233,2025-10-31,Fisico,Colón,cliente0291@nordco.es,Jorge García,Valencia,Tarjeta,Entregado
1007234,2025-11-01,Fisico,Diagonal,cliente0302@nordco.es,Pablo Pérez,Barcelona,ContraReembolso,Entregado
1007235,2025-11-01,Online,-,cliente0163@nordco.es,Hugo García,Madrid,Tarjeta,Entregado
1007236,2025-11-01,Online,-,cliente0405@nordco.es,Hugo García,Valencia,Google Pay,Entregado
1007237,2025-11-01,Online,-,cliente0370@nordco.es,Pablo Pérez,Alicante,Tarjeta,Entregado
1007238,2025-11-01,Fisico,Sol,cliente0316@nordco.es,Sofía Pérez,Madrid,Tarjeta,Entregado
1007239,2025-11-01,Online,-,cliente0353@nordco.es,Jorge Romero,Zaragoza,Tarjeta,Entregado
1007240,2025-11-01,Online,-,cliente0293@nordco.es,David Hernández,Barcelona,Apple Pay,Entregado
1007241,2025-11-01,Fisico,Diagonal,cliente0008@nordco.es,Hugo López,Barcelona,PayPal,Entregado
1007242,2025-11-01,Online,-,cliente0417@nordco.es,Sara Navarro,Sevilla,PayPal,Entregado
1007243,2025-11-01,Online,-,cliente0362@nordco.es,Claudia García,Barcelona,Bizum,Entregado
1007244,2025-11-01,Fisico,Gran Via,cliente0067@nordco.es,Sara Martín,Madrid,Tarjeta,Entregado
1007245,2025-11-01,Online,-,cliente0013@nordco.es,David Díaz,Sevilla,Tarjeta,Entregado
1007246,2025-11-01,Fisico,Diagonal,cliente0311@nordco.es,Bruno Romero,Barcelona,Tarjeta,Entregado
1007247,2025-11-01,Fisico,Sol,cliente0380@nordco.es,Lucía Sánchez,Madrid,Tarjeta,Entregado
1007248,2025-11-01,Online,-,cliente0170@nordco.es,Pablo Pérez,Bilbao,Google Pay,Entregado
1007249,2025-11-01,Online,-,cliente0381@nordco.es,Lucía Romero,Bilbao,Tarjeta,Entregado
1007250,2025-11-01,Online,-,cliente0449@nordco.es,Claudia Hernández,Málaga,Apple Pay,Entregado
1007251,2025-11-01,Online,-,cliente0266@nordco.es,Marta Romero,Málaga,Apple Pay,Cancelado
1007252,2025-11-01,Fisico,Triana,cliente0117@nordco.es,Claudia Navarro,Sevilla,Tarjeta,Entregado
1007253,2025-11-02,Fisico,Gran Via,cliente0227@nordco.es,Sofía Martín,Madrid,Tarjeta,Devuelto
1007254,2025-11-02,Fisico,Sol,cliente0332@nordco.es,Nuria García,Madrid,PayPal,Entregado
1007255,2025-11-02,Online,-,cliente0033@nordco.es,Jorge Sánchez,Alicante,Tarjeta,Entregado
1007256,2025-11-02,Fisico,Sol,cliente0138@nordco.es,Sara Pérez,Madrid,Tarjeta,Entregado
1007257,2025-11-02,Fisico,Gran Via,cliente0319@nordco.es,David Ruiz,Madrid,Tarjeta,Entregado
1007258,2025-11-03,Online,-,cliente0279@nordco.es,Sofía Hernández,Madrid,ContraReembolso,Devuelto
1007259,2025-11-03,Online,-,cliente0191@nordco.es,Sofía Pérez,Zaragoza,Tarjeta,Entregado
1007260,2025-11-03,Fisico,Sol,cliente0305@nordco.es,Bruno Díaz,Madrid,ContraReembolso,Entregado
1007261,2025-11-03,Fisico,Sol,cliente0359@nordco.es,Lucía Navarro,Madrid,Tarjeta,Entregado
1007262,2025-11-03,Online,-,cliente0284@nordco.es,Nuria Martín,Alicante,PayPal,Entregado
1007263,2025-11-03,Fisico,Sol,cliente0281@nordco.es,David Sánchez,Madrid,Tarjeta,Entregado
1007264,2025-11-03,Fisico,Diagonal,cliente0112@nordco.es,Elena López,Barcelona,Apple Pay,Entregado
1007265,2025-11-03,Online,-,cliente0084@nordco.es,Bruno Hernández,Zaragoza,Tarjeta,Entregado
1007266,2025-11-03,Online,-,cliente0032@nordco.es,Elena García,Madrid,ContraReembolso,Entregado
1007267,2025-11-03,Fisico,Colón,cliente0375@nordco.es,Lucía Navarro,Valencia,Tarjeta,Entregado
1007268,2025-11-03,Online,-,cliente0273@nordco.es,Claudia García,Madrid,Google Pay,Entregado
1007269,2025-11-03,Fisico,Triana,cliente0108@nordco.es,Claudia López,Sevilla,Tarjeta,Entregado
1007270,2025-11-03,Online,-,cliente0027@nordco.es,Mario Pérez,Alicante,Tarjeta,Entregado
1007271,2025-11-04,Online,-,cliente0148@nordco.es,David Pérez,Málaga,Apple Pay,Entregado
1007272,2025-11-04,Online,-,cliente0385@nordco.es,Bruno Pérez,Sevilla,Apple Pay,Entregado
1007273,2025-11-04,Online,-,cliente0151@nordco.es,Sofía Hernández,Alicante,Tarjeta,Entregado
1007274,2025-11-04,Fisico,Sol,cliente0274@nordco.es,Marta García,Madrid,Tarjeta,Cancelado
1007275,2025-11-04,Online,-,cliente0252@nordco.es,Nuria Ruiz,Alicante,Tarjeta,Entregado
1007276,2025-11-04,Online,-,cliente0217@nordco.es,Ana García,Sevilla,PayPal,Entregado
1007277,2025-11-04,Fisico,Colón,cliente0067@nordco.es,Sara Martín,Valencia,PayPal,Entregado
1007278,2025-11-04,Online,-,cliente0039@nordco.es,Claudia Martín,Zaragoza,Tarjeta,Entregado
1007279,2025-11-04,Fisico,Colón,cliente0009@nordco.es,Sara Navarro,Valencia,ContraReembolso,Entregado
1007280,2025-11-04,Fisico,Triana,cliente0371@nordco.es,Hugo Díaz,Sevilla,ContraReembolso,Entregado
1007281,2025-11-04,Online,-,cliente0233@nordco.es,Jorge Ruiz,Barcelona,PayPal,Entregado
1007282,2025-11-05,Fisico,Diagonal,cliente0385@nordco.es,Bruno Pérez,Barcelona,Tarjeta,Entregado
1007283,2025-11-05,Online,-,cliente0122@nordco.es,Pablo Sánchez,Málaga,Tarjeta,Entregado
1007284,2025-11-05,Online,-,cliente0412@nordco.es,Pablo Romero,Valencia,Tarjeta,Entregado
1007285,2025-11-05,Online,-,cliente0290@nordco.es,Mario García,Valencia,Tarjeta,Entregado
1007286,2025-11-05,Online,-,cliente0061@nordco.es,Claudia Sánchez,Zaragoza,Tarjeta,Entregado
1007287,2025-11-05,Online,-,cliente0420@nordco.es,Claudia Hernández,Málaga,Tarjeta,Entregado
1007288,2025-11-05,Online,-,cliente0039@nordco.es,Claudia Martín,Málaga,Tarjeta,Entregado
1007289,2025-11-06,Online,-,cliente0014@nordco.es,Sofía Hernández,Barcelona,Apple Pay,Entregado
1007290,2025-11-06,Online,-,cliente0215@nordco.es,Mario García,Valencia,Tarjeta,Entregado
1007291,2025-11-06,Online,-,cliente0307@nordco.es,Ana Díaz,Zaragoza,Tarjeta,Entregado
1007292,2025-11-06,Online,-,cliente0206@nordco.es,Sara Díaz,Alicante,Tarjeta,Entregado
1007293,2025-11-06,Online,-,cliente0163@nordco.es,Hugo García,Valencia,Tarjeta,Entregado
1007294,2025-11-06,Online,-,cliente0003@nordco.es,Sofía Ruiz,Alicante,PayPal,Entregado
1007295,2025-11-07,Fisico,Colón,cliente0389@nordco.es,Mario Martín,Valencia,Tarjeta,Entregado
1007296,2025-11-07,Online,-,cliente0134@nordco.es,David Martín,Alicante,Google Pay,Entregado
1007297,2025-11-07,Online,-,cliente0025@nordco.es,Mario Sánchez,Bilbao,Tarjeta,Entregado
1007298,2025-11-07,Online,-,cliente0076@nordco.es,Claudia Hernández,Valencia,Tarjeta,Entregado
1007299,2025-11-07,Fisico,Colón,cliente0320@nordco.es,David Navarro,Valencia,Bizum,Entregado
1007300,2025-11-07,Online,-,cliente0410@nordco.es,Pablo Díaz,Sevilla,PayPal,Entregado
1007301,2025-11-07,Fisico,Triana,cliente0220@nordco.es,Hugo Romero,Sevilla,Bizum,Entregado
1007302,2025-11-07,Online,-,cliente0077@nordco.es,Elena Romero,Alicante,Tarjeta,Entregado
1007303,2025-11-07,Online,-,cliente0269@nordco.es,Sara García,Zaragoza,Apple Pay,Entregado
1007304,2025-11-07,Online,-,cliente0284@nordco.es,Nuria Martín,Alicante,Tarjeta,Entregado
1007305,2025-11-08,Online,-,cliente0201@nordco.es,Lucía Romero,Málaga,PayPal,Entregado
1007306,2025-11-08,Fisico,Sol,cliente0280@nordco.es,Sara Ruiz,Madrid,Tarjeta,Entregado
1007307,2025-11-08,Online,-,cliente0064@nordco.es,Ana López,Valencia,Tarjeta,Entregado
1007308,2025-11-08,Fisico,Diagonal,cliente0302@nordco.es,Pablo Pérez,Barcelona,Tarjeta,Entregado
1007309,2025-11-08,Fisico,Gran Via,cliente0193@nordco.es,Mario Romero,Madrid,Bizum,Entregado
1007310,2025-11-08,Online,-,cliente0259@nordco.es,Sara Navarro,Zaragoza,PayPal,Entregado
1007311,2025-11-08,Fisico,Sol,cliente0331@nordco.es,Jorge Romero,Madrid,Tarjeta,Entregado
1007312,2025-11-09,Fisico,Gran Via,cliente0349@nordco.es,Lucía Pérez,Madrid,Bizum,Entregado
1007313,2025-11-09,Fisico,Triana,cliente0312@nordco.es,Sara Ruiz,Sevilla,Tarjeta,Entregado
1007314,2025-11-09,Fisico,Colón,cliente0183@nordco.es,Lucía Hernández,Valencia,Tarjeta,Entregado
1007315,2025-11-09,Fisico,Diagonal,cliente0339@nordco.es,Nuria García,Barcelona,Tarjeta,Entregado
1007316,2025-11-09,Online,-,cliente0065@nordco.es,Nuria Hernández,Málaga,Tarjeta,Entregado
1007317,2025-11-09,Fisico,Diagonal,cliente0182@nordco.es,David Romero,Barcelona,Apple Pay,Entregado
1007318,2025-11-09,Fisico,Diagonal,cliente0329@nordco.es,Elena Díaz,Barcelona,Apple Pay,Entregado
1007319,2025-11-10,Online,-,cliente0219@nordco.es,Lucía Ruiz,Barcelona,Tarjeta,Entregado
1007320,2025-11-10,Fisico,Triana,cliente0423@nordco.es,Bruno Martín,Sevilla,Bizum,Devuelto
1007321,2025-11-10,Fisico,Colón,cliente0016@nordco.es,David Martín,Valencia,PayPal,Entregado
1007322,2025-11-10,Online,-,cliente0192@nordco.es,Mario Ruiz,Valencia,Google Pay,Entregado
1007323,2025-11-10,Fisico,Colón,cliente0358@nordco.es,Sara Romero,Valencia,ContraReembolso,Entregado
1007324,2025-11-10,Fisico,Diagonal,cliente0320@nordco.es,David Navarro,Barcelona,Google Pay,Entregado
1007325,2025-11-11,Fisico,Colón,cliente0179@nordco.es,Sara Martín,Valencia,Bizum,Cancelado
1007326,2025-11-11,Fisico,Gran Via,cliente0013@nordco.es,David Díaz,Madrid,Bizum,Entregado
1007327,2025-11-11,Online,-,cliente0003@nordco.es,Sofía Ruiz,Alicante,Tarjeta,Entregado
1007328,2025-11-11,Fisico,Colón,cliente0392@nordco.es,Marta Navarro,Valencia,Tarjeta,Entregado
1007329,2025-11-11,Fisico,Diagonal,cliente0177@nordco.es,Pablo Hernández,Barcelona,Apple Pay,Entregado
1007330,2025-11-11,Fisico,Sol,cliente0239@nordco.es,Jorge Sánchez,Madrid,PayPal,Devuelto
1007331,2025-11-11,Fisico,Diagonal,cliente0017@nordco.es,Bruno Ruiz,Barcelona,PayPal,Entregado
1007332,2025-11-11,Online,-,cliente0345@nordco.es,David Hernández,Málaga,Google Pay,Entregado
1007333,2025-11-11,Fisico,Diagonal,cliente0126@nordco.es,Elena Martín,Barcelona,Bizum,Cancelado
1007334,2025-11-11,Online,-,cliente0409@nordco.es,Claudia Romero,Barcelona,Bizum,Entregado
1007335,2025-11-12,Fisico,Triana,cliente0269@nordco.es,Sara García,Sevilla,Tarjeta,Entregado
1007336,2025-11-12,Online,-,cliente0241@nordco.es,Mario López,Málaga,Apple Pay,Entregado
1007337,2025-11-12,Online,-,cliente0177@nordco.es,Pablo Hernández,Alicante,Tarjeta,Entregado
1007338,2025-11-12,Fisico,Triana,cliente0294@nordco.es,Bruno López,Sevilla,Tarjeta,Cancelado
1007339,2025-11-12,Fisico,Diagonal,cliente0376@nordco.es,Nuria Ruiz,Barcelona,Tarjeta,Entregado
1007340,2025-11-12,Fisico,Colón,cliente0400@nordco.es,Lucía Navarro,Valencia,PayPal,Entregado
1007341,2025-11-12,Online,-,cliente0100@nordco.es,Sofía Ruiz,Zaragoza,ContraReembolso,Entregado
1007342,2025-11-12,Online,-,cliente0448@nordco.es,Lucía Díaz,Valencia,Tarjeta,Entregado
1007343,2025-11-13,Fisico,Diagonal,cliente0061@nordco.es,Claudia Sánchez,Barcelona,ContraReembolso,Entregado
1007344,2025-11-13,Fisico,Gran Via,cliente0380@nordco.es,Lucía Sánchez,Madrid,Apple Pay,Entregado
1007345,2025-11-13,Online,-,cliente0049@nordco.es,Hugo Pérez,Valencia,PayPal,Entregado
1007346,2025-11-13,Online,-,cliente0241@nordco.es,Mario López,Barcelona,PayPal,Entregado
1007347,2025-11-13,Fisico,Diagonal,cliente0029@nordco.es,Nuria Ruiz,Barcelona,Tarjeta,Entregado
1007348,2025-11-14,Fisico,Colón,cliente0227@nordco.es,Sofía Martín,Valencia,Tarjeta,Entregado
1007349,2025-11-14,Online,-,cliente0034@nordco.es,Claudia Pérez,Alicante,Tarjeta,Entregado
1007350,2025-11-14,Fisico,Gran Via,cliente0012@nordco.es,Hugo Martín,Madrid,Tarjeta,Entregado
1007351,2025-11-14,Online,-,cliente0256@nordco.es,Jorge Martín,Bilbao,Tarjeta,Entregado
1007352,2025-11-14,Fisico,Triana,cliente0030@nordco.es,Bruno Pérez,Sevilla,Tarjeta,Entregado
1007353,2025-11-14,Online,-,cliente0103@nordco.es,Lucía García,Valencia,Tarjeta,Entregado
1007354,2025-11-14,Fisico,Sol,cliente0250@nordco.es,Lucía Hernández,Madrid,Google Pay,Entregado
1007355,2025-11-14,Online,-,cliente0446@nordco.es,Mario Martín,Málaga,Tarjeta,Entregado
1007356,2025-11-14,Fisico,Colón,cliente0115@nordco.es,David López,Valencia,Tarjeta,Entregado
1007357,2025-11-15,Online,-,cliente0155@nordco.es,Marta Hernández,Barcelona,Tarjeta,Entregado
1007358,2025-11-15,Online,-,cliente0411@nordco.es,Claudia Hernández,Barcelona,Tarjeta,Entregado
1007359,2025-11-15,Fisico,Triana,cliente0034@nordco.es,Claudia Pérez,Sevilla,Tarjeta,Entregado
1007360,2025-11-15,Fisico,Triana,cliente0214@nordco.es,Sofía Romero,Sevilla,ContraReembolso,Entregado
1007361,2025-11-15,Online,-,cliente0322@nordco.es,Marta Pérez,Sevilla,Google Pay,Entregado
1007362,2025-11-15,Fisico,Colón,cliente0383@nordco.es,Jorge Díaz,Valencia,Tarjeta,Entregado
1007363,2025-11-15,Online,-,cliente0187@nordco.es,Hugo Sánchez,Alicante,ContraReembolso,Entregado
1007364,2025-11-15,Online,-,cliente0431@nordco.es,Elena Ruiz,Alicante,Apple Pay,Entregado
1007365,2025-11-15,Online,-,cliente0314@nordco.es,Jorge García,Valencia,Tarjeta,Entregado
1007366,2025-11-15,Online,-,cliente0416@nordco.es,Claudia Ruiz,Valencia,Bizum,Entregado
1007367,2025-11-15,Online,-,cliente0361@nordco.es,Elena Hernández,Valencia,Tarjeta,Entregado
1007368,2025-11-15,Online,-,cliente0307@nordco.es,Ana Díaz,Madrid,Tarjeta,Entregado
1007369,2025-11-15,Online,-,cliente0298@nordco.es,Ana García,Bilbao,Tarjeta,Entregado
1007370,2025-11-16,Fisico,Colón,cliente0020@nordco.es,Ana Hernández,Valencia,Tarjeta,Devuelto
1007371,2025-11-16,Online,-,cliente0263@nordco.es,Hugo Díaz,Sevilla,Tarjeta,Entregado
1007372,2025-11-16,Fisico,Sol,cliente0407@nordco.es,Mario López,Madrid,Tarjeta,Entregado
1007373,2025-11-16,Online,-,cliente0174@nordco.es,Ana Díaz,Madrid,Apple Pay,Devuelto
1007374,2025-11-16,Fisico,Triana,cliente0179@nordco.es,Sara Martín,Sevilla,PayPal,Entregado
1007375,2025-11-16,Online,-,cliente0113@nordco.es,Sofía Romero,Sevilla,Apple Pay,Entregado
1007376,2025-11-16,Fisico,Sol,cliente0394@nordco.es,David Martín,Madrid,Apple Pay,Cancelado
1007377,2025-11-16,Online,-,cliente0223@nordco.es,Sara Martín,Valencia,Tarjeta,Entregado
1007378,2025-11-16,Online,-,cliente0157@nordco.es,Marta Romero,Barcelona,Tarjeta,Entregado
1007379,2025-11-16,Online,-,cliente0065@nordco.es,Nuria Hernández,Bilbao,Google Pay,Entregado
1007380,2025-11-16,Fisico,Diagonal,cliente0368@nordco.es,Nuria Ruiz,Barcelona,Tarjeta,Entregado
1007381,2025-11-16,Fisico,Diagonal,cliente0322@nordco.es,Marta Pérez,Barcelona,Tarjeta,Entregado
1007382,2025-11-16,Online,-,cliente0406@nordco.es,David Martín,Madrid,Tarjeta,Entregado
1007383,2025-11-16,Online,-,cliente0288@nordco.es,Jorge García,Valencia,Tarjeta,Entregado
1007384,2025-11-16,Fisico,Gran Via,cliente0391@nordco.es,Nuria Navarro,Madrid,Apple Pay,Entregado
1007385,2025-11-16,Fisico,Sol,cliente0422@nordco.es,Sara García,Madrid,Tarjeta,Entregado
1007386,2025-11-16,Online,-,cliente0431@nordco.es,Elena Ruiz,Barcelona,PayPal,Cancelado
1007387,2025-11-17,Online,-,cliente0084@nordco.es,Bruno Hernández,Málaga,Tarjeta,Entregado
1007388,2025-11-17,Online,-,cliente0013@nordco.es,David Díaz,Málaga,Bizum,Entregado
1007389,2025-11-17,Online,-,cliente0282@nordco.es,Pablo García,Alicante,Google Pay,Entregado
1007390,2025-11-17,Fisico,Sol,cliente0215@nordco.es,Mario García,Madrid,Apple Pay,Entregado
1007391,2025-11-17,Fisico,Triana,cliente0262@nordco.es,Sofía Díaz,Sevilla,Tarjeta,Entregado
1007392,2025-11-17,Fisico,Diagonal,cliente0066@nordco.es,Mario Hernández,Barcelona,Tarjeta,Entregado
1007393,2025-11-17,Online,-,cliente0335@nordco.es,Bruno García,Bilbao,Tarjeta,Entregado
1007394,2025-11-17,Fisico,Gran Via,cliente0431@nordco.es,Elena Ruiz,Madrid,ContraReembolso,Entregado
1007395,2025-11-17,Fisico,Diagonal,cliente0008@nordco.es,Hugo López,Barcelona,ContraReembolso,Devuelto
1007396,2025-11-17,Online,-,cliente0069@nordco.es,Sofía Sánchez,Bilbao,PayPal,Entregado
1007397,2025-11-18,Online,-,cliente0384@nordco.es,Jorge Hernández,Málaga,Bizum,Entregado
1007398,2025-11-18,Online,-,cliente0140@nordco.es,Lucía Díaz,Alicante,Tarjeta,Entregado
1007399,2025-11-18,Online,-,cliente0102@nordco.es,David Pérez,Sevilla,PayPal,Entregado
1007400,2025-11-18,Fisico,Colón,cliente0267@nordco.es,Nuria Navarro,Valencia,Bizum,Entregado
1007401,2025-11-18,Online,-,cliente0359@nordco.es,Lucía Navarro,Zaragoza,Tarjeta,Entregado
1007402,2025-11-18,Online,-,cliente0025@nordco.es,Mario Sánchez,Madrid,Tarjeta,Entregado
1007403,2025-11-18,Online,-,cliente0377@nordco.es,Claudia García,Madrid,Apple Pay,Devuelto
1007404,2025-11-18,Online,-,cliente0265@nordco.es,Sofía Navarro,Málaga,Tarjeta,Devuelto
1007405,2025-11-19,Fisico,Colón,cliente0150@nordco.es,Ana Pérez,Valencia,PayPal,Entregado
1007406,2025-11-19,Fisico,Colón,cliente0247@nordco.es,Ana Sánchez,Valencia,Tarjeta,Devuelto
1007407,2025-11-19,Online,-,cliente0217@nordco.es,Ana García,Zaragoza,Google Pay,Entregado
1007408,2025-11-19,Online,-,cliente0006@nordco.es,Hugo Ruiz,Sevilla,Tarjeta,Entregado
1007409,2025-11-19,Online,-,cliente0113@nordco.es,Sofía Romero,Málaga,Tarjeta,Cancelado
1007410,2025-11-19,Online,-,cliente0341@nordco.es,Sara Ruiz,Alicante,Tarjeta,Entregado
1007411,2025-11-19,Online,-,cliente0264@nordco.es,Lucía García,Sevilla,Tarjeta,Entregado
1007412,2025-11-20,Fisico,Diagonal,cliente0153@nordco.es,Lucía Martín,Barcelona,Apple Pay,Devuelto
1007413,2025-11-20,Fisico,Gran Via,cliente0011@nordco.es,Sara Ruiz,Madrid,Tarjeta,Entregado
1007414,2025-11-20,Online,-,cliente0316@nordco.es,Sofía Pérez,Zaragoza,Tarjeta,Entregado
1007415,2025-11-20,Fisico,Triana,cliente0125@nordco.es,Sofía Ruiz,Sevilla,Bizum,Entregado
1007416,2025-11-20,Fisico,Gran Via,cliente0242@nordco.es,Jorge Ruiz,Madrid,Google Pay,Entregado
1007417,2025-11-21,Fisico,Gran Via,cliente0379@nordco.es,Claudia Pérez,Madrid,Apple Pay,Entregado
1007418,2025-11-21,Fisico,Colón,cliente0380@nordco.es,Lucía Sánchez,Valencia,Tarjeta,Entregado
1007419,2025-11-21,Fisico,Colón,cliente0055@nordco.es,Ana Navarro,Valencia,Bizum,Entregado
1007420,2025-11-21,Online,-,cliente0048@nordco.es,Claudia Díaz,Bilbao,PayPal,Entregado
1007421,2025-11-21,Online,-,cliente0444@nordco.es,Jorge García,Málaga,Tarjeta,Entregado
1007422,2025-11-21,Online,-,cliente0362@nordco.es,Claudia García,Valencia,Bizum,Entregado
1007423,2025-11-21,Fisico,Diagonal,cliente0021@nordco.es,Claudia Navarro,Barcelona,PayPal,Entregado
1007424,2025-11-21,Online,-,cliente0248@nordco.es,Bruno López,Sevilla,PayPal,Entregado
1007425,2025-11-22,Online,-,cliente0084@nordco.es,Bruno Hernández,Barcelona,Google Pay,Entregado
1007426,2025-11-22,Fisico,Triana,cliente0213@nordco.es,Hugo Romero,Sevilla,Google Pay,Entregado
1007427,2025-11-22,Online,-,cliente0129@nordco.es,Elena Pérez,Málaga,Tarjeta,Entregado
1007428,2025-11-22,Fisico,Triana,cliente0187@nordco.es,Hugo Sánchez,Sevilla,Tarjeta,Entregado
1007429,2025-11-22,Online,-,cliente0129@nordco.es,Elena Pérez,Zaragoza,Apple Pay,Entregado
1007430,2025-11-22,Fisico,Colón,cliente0435@nordco.es,Sara Ruiz,Valencia,Tarjeta,Entregado
1007431,2025-11-22,Online,-,cliente0075@nordco.es,Mario García,Málaga,Google Pay,Entregado
1007432,2025-11-23,Online,-,cliente0193@nordco.es,Mario Romero,Zaragoza,PayPal,Entregado
1007433,2025-11-23,Fisico,Colón,cliente0252@nordco.es,Nuria Ruiz,Valencia,Tarjeta,Entregado
1007434,2025-11-23,Fisico,Colón,cliente0029@nordco.es,Nuria Ruiz,Valencia,Tarjeta,Entregado
1007435,2025-11-23,Online,-,cliente0175@nordco.es,Nuria Ruiz,Málaga,Tarjeta,Entregado
1007436,2025-11-23,Fisico,Colón,cliente0049@nordco.es,Hugo Pérez,Valencia,Apple Pay,Entregado
1007437,2025-11-23,Fisico,Diagonal,cliente0363@nordco.es,Lucía Sánchez,Barcelona,Tarjeta,Entregado
1007438,2025-11-23,Online,-,cliente0300@nordco.es,Sara López,Barcelona,Tarjeta,Entregado
